2026-08-27 20:14:59,SCREEN,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,RUG_RISK,,,"RUG_RISK score=82 | hard_fail:sell_route | warn:organic_buyers_5m,price_5m"
2026-08-27 20:14:59,SKIP,EhCzWhMyUAo87bQ663fV2A6reLhXgdhdcf9ynJV8pump,POKEMON,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=82 | hard_fail:sell_route | warn:organic_buyers_5m,price_5m"
2026-08-27 20:15:28,SELL,AA33znW3bciXvrj8AUwPryVgDiasmEGxaqCwjHEWGdkd,b,breakout,0.0001093630,4.38,0.0409,-0.7036,,,rug_score=92;liq_usd=20551.7;mcap_usd=120993;vol24_usd=1.00847e+07;holders=2939;top1_pct=18.71;organic_score=75;chg5m_pct=6.93;chg1h_pct=13.22;chg24h_pct=328.48;organic_buyers_5m=5;buys_5m=17;sells_5m=9;dev_mints=16637;setup_breakout=1;setup_pullback=0;mv_return_pct=7.88;mv_drawdown_pct=0;mv_slope=3.2697;mv_late_slope=0;mv_vol_pct=1.387;mv_below_high_pct=0;mv_above_low_pct=7.88;mv_holder_growth=2.69;mv_liq_trend_pct=3.437,hard_stop (-12%)
2026-08-27 20:15:41,SKIP,HG3sZ52NRmNpm2BueL1MSBM3krr5M6YJtQohjNyhpump,BANDOS,,,,,,SAFE,bo:not_near_high (-22.5%); bo:window_flat (-22.5%); bo:1h_out_of_band (-38%); bo:5m_negative (-15.6%),,setup: bo:not_near_high (-22.5%); bo:window_flat (-22.5%); bo:1h_out_of_band (-38%); bo:5m_negative (-15.6%)
2026-08-27 20:16:04,SCREEN,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:16:08,SCREEN,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,RUG_RISK,,,RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:16:08,SKIP,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=92 | hard_fail:sell_route | warn:dev_history
2026-08-27 20:17:09,BUY,FZqdw6oSDCbHtKYxmhnfbi97SnyVy8jaYpdCoMrrjKa2,Pistacio,breakout,0.0044251857,4.30,0.0407,,SAFE,"breakout: -1.5% off high, 1h +8%, flow 70/72, late slope -1.09",rug_score=92;liq_usd=510726;mcap_usd=4.26653e+06;vol24_usd=1.06655e+07;holders=18882;top1_pct=12.72;organic_score=92.03;chg5m_pct=-0.92;chg1h_pct=8.27;chg24h_pct=-4.95;organic_buyers_5m=8;buys_5m=70;sells_5m=72;dev_mints=3888;setup_breakout=1;setup_pullback=0;mv_return_pct=0.204;mv_drawdown_pct=-1.533;mv_slope=0.1355;mv_late_slope=-1.0864;mv_vol_pct=0.94;mv_below_high_pct=-1.533;mv_above_low_pct=0.204;mv_holder_growth=-1.054;mv_liq_trend_pct=-0.287,breakout | stop 0.0038941634 | SAFE score=92 | warn:dev_history
2026-08-27 20:17:11,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,balance_too_low
2026-08-27 20:17:18,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-19%); bo:5m_negative (-6.3%); pb:1h_out_of_band (-19%); pb:dd_out_of_band (-0.0%),,setup: bo:1h_out_of_band (-19%); bo:5m_negative (-6.3%); pb:1h_out_of_band (-19%); pb:dd_out_of_band (-0.0%)
2026-08-27 20:17:20,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,balance_too_low
2026-08-27 20:17:42,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,balance_too_low
2026-08-27 20:18:38,SKIP,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,bo:window_flat (-15.8%); bo:5m_negative (-16.1%); pb:still_dumping (-16.1%),,setup: bo:window_flat (-15.8%); bo:5m_negative (-16.1%); pb:still_dumping (-16.1%)
2026-08-27 20:20:28,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:20:28,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders,sell_route | warn:organic_buyers_5m"
